,drugbank_id,drugbank_name,pubchem_id,stitch_id_flat,umls_cui_from_label,method,concept_name,meddra_type,umls_cui_from_meddra,meddra_name
4145,DB00493,Cefotaxime,2631,CID100002631,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment
4146,DB00493,Cefotaxime,2631,CID100002631,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure
4147,DB00493,Cefotaxime,2631,CID100002631,C1692886,text_mention,"Arthritis, Bacterial",PT,C1692886,Arthritis bacterial
4148,DB00493,Cefotaxime,2631,CID100002631,C2939130,text_mention,Other bacterial diseases,PT,C0004623,Bacterial infection
4149,DB00494,Entacapone,9831783,CID109831783,C0030567,text_mention,Parkinson Disease,PT,C0242422,Parkinsonism
4150,DB00494,Entacapone,9831783,CID109831783,C0030567,text_mention,Parkinson Disease,PT,C0030567,Parkinson's disease
4151,DB00494,Entacapone,4659568,CID104659568,C0030567,NLP_indication,Parkinson Disease,PT,C0242422,Parkinsonism
4152,DB00494,Entacapone,4659568,CID104659568,C0030567,NLP_indication,Parkinson Disease,PT,C0030567,Parkinson's disease
4153,DB00495,Zidovudine,5726,CID100005726,C0001175,text_mention,Acquired Immunodeficiency Syndrome,PT,C0001175,Acquired immunodeficiency syndrome
4154,DB00495,Zidovudine,5726,CID100005726,C0001175,text_mention,Acquired Immunodeficiency Syndrome,PT,C0004364,Autoimmune disorder
4155,DB00495,Zidovudine,5726,CID100005726,C0009450,NLP_indication,Communicable Diseases,PT,C0009450,Infection
4156,DB00495,Zidovudine,5726,CID100005726,C0021051,NLP_indication,Immunologic Deficiency Syndromes,PT,C0021051,Immunodeficiency
4157,DB00495,Zidovudine,5726,CID100005726,C0029118,text_mention,Opportunistic Infections,PT,C0029118,Opportunistic infection
4158,DB00495,Zidovudine,5726,CID100005726,C0032961,NLP_indication,Pregnancy,PT,C0032961,Pregnancy
4159,DB00495,Zidovudine,5726,CID100005726,C0232910,text_mention,Teratogenesis,PT,C0232910,Teratogenicity
4160,DB00495,Zidovudine,5726,CID100005726,C0242656,text_mention,Disease Progression,PT,C0242656,Disease progression
4161,DB00496,Darifenacin,72054,CID100072054,C0005001,NLP_precondition,Benign prostatic hypertrophy,PT,C1704272,Benign prostatic hyperplasia
4162,DB00496,Darifenacin,72054,CID100072054,C0009450,text_mention,Communicable Diseases,PT,C0009450,Infection
4163,DB00496,Darifenacin,72054,CID100072054,C0022104,NLP_precondition,Irritable Bowel Syndrome,PT,C0559031,Functional gastrointestinal disorder
4164,DB00496,Darifenacin,72054,CID100072054,C0022104,NLP_precondition,Irritable Bowel Syndrome,PT,C0022104,Irritable bowel syndrome
4165,DB00496,Darifenacin,72054,CID100072054,C0028734,text_mention,Nocturia,PT,C0028734,Nocturia
4166,DB00496,Darifenacin,72054,CID100072054,C0042023,NLP_indication,Increased frequency of micturition,PT,C0042023,Pollakiuria
4167,DB00496,Darifenacin,72054,CID100072054,C0150045,NLP_indication,Urge Incontinence,PT,C0150045,Urge incontinence
4168,DB00496,Darifenacin,72054,CID100072054,C0341736,NLP_precondition,Detrusor hyperreflexia,PT,C0878773,Hypertonic bladder
4169,DB00496,Darifenacin,72054,CID100072054,C0878773,NLP_indication,Overactive Bladder,PT,C0878773,Hypertonic bladder
4170,DB00497,Oxycodone,4635,CID100004635,C0006826,NLP_precondition,Malignant Neoplasms,PT,C0006826,Neoplasm malignant
4171,DB00497,Oxycodone,4635,CID100004635,C0009806,text_mention,Constipation,PT,C0009806,Constipation
4172,DB00497,Oxycodone,4635,CID100004635,C0016382,text_mention,Flushing,PT,C0016382,Flushing
4173,DB00497,Oxycodone,4635,CID100004635,C0020651,text_mention,"Hypotension, Orthostatic",PT,C0020651,Orthostatic hypotension
4174,DB00497,Oxycodone,4635,CID100004635,C0026205,text_mention,Miosis disorder,PT,C0026205,Miosis
4175,DB00497,Oxycodone,4635,CID100004635,C0030193,NLP_indication,Pain,PT,C0030193,Pain
4176,DB00497,Oxycodone,4635,CID100004635,C0030201,text_mention,"Pain, Postoperative",PT,C1619712,Procedural pain
4177,DB00497,Oxycodone,4635,CID100004635,C0033774,text_mention,Pruritus,PT,C0033774,Pruritus
4178,DB00497,Oxycodone,4635,CID100004635,C0038990,text_mention,Sweating,PT,C0020458,Hyperhidrosis
4179,DB00497,Oxycodone,4635,CID100004635,C0042401,text_mention,Vasodilation,PT,C1142412,Vasodilation procedure
4180,DB00497,Oxycodone,4635,CID100004635,C0150055,NLP_indication,Chronic pain,PT,C0030193,Pain
4181,DB00497,Oxycodone,4635,CID100004635,C0152168,text_mention,Spasm of sphincter of Oddi,PT,C0878588,Sphincter of Oddi dysfunction
4182,DB00497,Oxycodone,4635,CID100004635,C0184567,text_mention,Acute onset pain,PT,C0030193,Pain
4183,DB00497,Oxycodone,4635,CID100004635,C0234253,text_mention,Pain at rest,PT,C0030193,Pain
4184,DB00497,Oxycodone,4635,CID100004635,C0235063,text_mention,Respiratory Depression,PT,C0855775,Pulmonary function test decreased
4185,DB00497,Oxycodone,4635,CID100004635,C0235063,text_mention,Respiratory Depression,PT,C0235063,Respiratory depression
4186,DB00497,Oxycodone,4635,CID100004635,C0235267,text_mention,Redness of eye,PT,C0155169,Ocular hyperaemia
4187,DB00497,Oxycodone,4635,CID100004635,C0596240,NLP_precondition,Cancer pain,PT,C0596240,Cancer pain
4188,DB00497,Oxycodone,4635,CID100004635,C0687133,text_mention,Drug Interactions,PT,C0687133,Drug interaction
4189,DB00497,Oxycodone,4635,CID100004635,C0948482,text_mention,Analgesic effect,PT,C0412784,Analgesic therapy
4190,DB00499,Flutamide,3397,CID100003397,C0005001,NLP_precondition,Benign prostatic hypertrophy,PT,C1704272,Benign prostatic hyperplasia
4191,DB00499,Flutamide,3397,CID100003397,C0007097,text_mention,Carcinoma,PT,C0006826,Neoplasm malignant
4192,DB00499,Flutamide,3397,CID100003397,C0376358,NLP_indication,Malignant neoplasm of prostate,PT,C0376358,Prostate cancer
4193,DB00499,Flutamide,3397,CID100003397,C0600139,NLP_indication,Prostate carcinoma,PT,C0376358,Prostate cancer
4194,DB00499,Flutamide,3397,CID100003397,C0862636,NLP_indication,Adenocarcinoma of the prostate metastatic,PT,C0936223,Prostate cancer metastatic
4195,DB00499,Flutamide,3397,CID100003397,C1384494,text_mention,Metastatic Carcinoma,PT,C2939419,Metastatic neoplasm
4196,DB00500,Tolmetin,5508,CID100005508,C0003873,NLP_indication,Rheumatoid Arthritis,PT,C0003873,Rheumatoid arthritis
4197,DB00500,Tolmetin,5508,CID100005508,C0003873,NLP_indication,Rheumatoid Arthritis,PT,C0003864,Arthritis
4198,DB00500,Tolmetin,5508,CID100005508,C0029408,NLP_indication,Degenerative polyarthritis,PT,C0029408,Osteoarthritis
4199,DB00500,Tolmetin,5508,CID100005508,C0030920,NLP_precondition,Peptic Ulcer,PT,C0030920,Peptic ulcer
4200,DB00500,Tolmetin,5508,CID100005508,C0041582,NLP_precondition,Ulcer,PT,C0041582,Ulcer
4201,DB00500,Tolmetin,5508,CID100005508,C3495559,NLP_indication,Juvenile arthritis,PT,C3495559,Juvenile idiopathic arthritis
4202,DB00501,Cimetidine,2756,CID100002756,C0001430,text_mention,Adenoma,PT,C0001430,Adenoma benign
4203,DB00501,Cimetidine,2756,CID100002756,C0002792,NLP_indication,anaphylaxis,PT,C0002792,Anaphylactic shock
4204,DB00501,Cimetidine,2756,CID100002756,C0003864,NLP_precondition,Arthritis,PT,C0003864,Arthritis
4205,DB00501,Cimetidine,2756,CID100002756,C0011644,NLP_indication,Scleroderma,PT,C0011644,Scleroderma
4206,DB00501,Cimetidine,2756,CID100002756,C0013295,NLP_indication,Duodenal Ulcer,PT,C0013295,Duodenal ulcer
4207,DB00501,Cimetidine,2756,CID100002756,C0013395,text_mention,Dyspepsia,PT,C0013395,Dyspepsia
4208,DB00501,Cimetidine,2756,CID100002756,C0017150,NLP_indication,Gastrinoma,PT,C0017150,Gastrinoma
4209,DB00501,Cimetidine,2756,CID100002756,C0017168,NLP_indication,Gastroesophageal reflux disease,PT,C0017168,Gastrooesophageal reflux disease
4210,DB00501,Cimetidine,2756,CID100002756,C0018834,NLP_indication,Heartburn,PT,C0013395,Dyspepsia
4211,DB00501,Cimetidine,2756,CID100002756,C0019080,NLP_indication,Hemorrhage,PT,C0019080,Haemorrhage
4212,DB00501,Cimetidine,2756,CID100002756,C0019080,NLP_indication,Hemorrhage,PT,C0518015,Haemoglobin
4213,DB00501,Cimetidine,2756,CID100002756,C0030193,text_mention,Pain,PT,C0030193,Pain
4214,DB00501,Cimetidine,2756,CID100002756,C0030920,text_mention,Peptic Ulcer,PT,C0030920,Peptic ulcer
4215,DB00501,Cimetidine,2756,CID100002756,C0038358,NLP_indication,Gastric ulcer,PT,C0038358,Gastric ulcer
4216,DB00501,Cimetidine,2756,CID100002756,C0041582,NLP_indication,Ulcer,PT,C0041582,Ulcer
4217,DB00501,Cimetidine,2756,CID100002756,C0041909,NLP_indication,Upper gastrointestinal hemorrhage,PT,C0041909,Upper gastrointestinal haemorrhage
4218,DB00501,Cimetidine,2756,CID100002756,C0043515,text_mention,Zollinger-Ellison syndrome,PT,C0017150,Gastrinoma
4219,DB00501,Cimetidine,2756,CID100002756,C0151713,text_mention,Hyperchlorhydria,PT,C0151713,Hyperchlorhydria
4220,DB00501,Cimetidine,2756,CID100002756,C0151713,text_mention,Hyperchlorhydria,PT,C1168034,Gastric pH decreased
4221,DB00501,Cimetidine,2756,CID100002756,C0221013,text_mention,"Mastocytosis, Systemic",PT,C0221013,Systemic mastocytosis
4222,DB00501,Cimetidine,2756,CID100002756,C0235304,NLP_indication,Acid indigestion,PT,C0013395,Dyspepsia
4223,DB00501,Cimetidine,2756,CID100002756,C0267055,text_mention,Erosive esophagitis,PT,C0267055,Erosive oesophagitis
4224,DB00501,Cimetidine,2756,CID100002756,C0267167,text_mention,Nonulcer dyspepsia,PT,C0013395,Dyspepsia
4225,DB00501,Cimetidine,2756,CID100002756,C0860277,NLP_indication,Sour stomach,PT,C0151713,Hyperchlorhydria
4226,DB00501,Cimetidine,2756,CID100002756,C2741638,NLP_indication,Stress ulcer,PT,C2741638,Stress ulcer
4227,DB00502,Haloperidol,3559,CID100003559,C0016770,text_mention,Frustration,PT,C0016770,Frustration
4228,DB00502,Haloperidol,3559,CID100003559,C0033975,NLP_indication,Psychotic Disorders,PT,C0033975,Psychotic disorder
4229,DB00502,Haloperidol,3559,CID100003559,C0036337,NLP_precondition,Schizoaffective Disorder,PT,C0036337,Schizoaffective disorder
4230,DB00502,Haloperidol,3559,CID100003559,C0036341,NLP_indication,Schizophrenia,PT,C0036341,Schizophrenia
4231,DB00502,Haloperidol,3559,CID100003559,C0040517,NLP_indication,Gilles de la Tourette syndrome,PT,C0040517,Tourette's disorder
4232,DB00502,Haloperidol,3559,CID100003559,C0085633,text_mention,Mood swings,PT,C0085633,Mood swings
4233,DB00502,Haloperidol,3559,CID100003559,C0085633,text_mention,Mood swings,PT,C0233472,Affect lability
4234,DB00502,Haloperidol,3559,CID100003559,C0149654,text_mention,Conduct Disorder,PT,C0855236,Disturbance in social behaviour
4235,DB00502,Haloperidol,3559,CID100003559,C0149654,text_mention,Conduct Disorder,PT,C0149654,Conduct disorder
4236,DB00502,Haloperidol,3559,CID100003559,C0233514,NLP_indication,Abnormal behavior,PT,C0233514,Abnormal behaviour
4237,DB00502,Haloperidol,3559,CID100003559,C0424295,text_mention,Hyperactive behavior,PT,C0085631,Agitation
4238,DB00502,Haloperidol,3559,CID100003559,C0424295,text_mention,Hyperactive behavior,PT,C0424295,Hyperkinesia
4239,DB00502,Haloperidol,3559,CID100003559,C0474395,text_mention,Behavior showing increased motor activity,PT,C0085631,Agitation
4240,DB00503,Ritonavir,5076,CID100005076,C0001175,text_mention,Acquired Immunodeficiency Syndrome,PT,C0001175,Acquired immunodeficiency syndrome
4241,DB00503,Ritonavir,5076,CID100005076,C0001175,text_mention,Acquired Immunodeficiency Syndrome,PT,C0004364,Autoimmune disorder
4242,DB00503,Ritonavir,5076,CID100005076,C0011849,NLP_precondition,Diabetes Mellitus,PT,C0011849,Diabetes mellitus
4243,DB00503,Ritonavir,5076,CID100005076,C0019069,NLP_precondition,Hemophilia A,PT,C0019069,Factor VIII deficiency
4244,DB00507,Nitazoxanide,41684,CID100041684,C0011991,NLP_indication,Diarrhea,PT,C0011991,Diarrhoea
4245,DB00507,Nitazoxanide,41684,CID100041684,C0021051,text_mention,Immunologic Deficiency Syndromes,PT,C0021051,Immunodeficiency
4246,DB00509,Dextrothyroxine,853,CID100000853,C0001623,NLP_indication,Adrenal gland hypofunction,PT,C0001623,Adrenal insufficiency
4247,DB00509,Dextrothyroxine,853,CID100000853,C0006826,NLP_indication,Malignant Neoplasms,PT,C0006826,Neoplasm malignant
4248,DB00509,Dextrothyroxine,853,CID100000853,C0018021,NLP_indication,Goiter,PT,C0018021,Goitre
4249,DB00509,Dextrothyroxine,853,CID100000853,C0020517,NLP_indication,Hypersensitivity,PT,C0020517,Hypersensitivity
4250,DB00509,Dextrothyroxine,853,CID100000853,C0020676,NLP_indication,Hypothyroidism,PT,C0020676,Hypothyroidism
4251,DB00509,Dextrothyroxine,853,CID100000853,C0040137,NLP_indication,Thyroid Nodule,PT,C0040136,Thyroid neoplasm
4252,DB00509,Dextrothyroxine,853,CID100000853,C0040147,text_mention,Thyroiditis,PT,C0040147,Thyroiditis
4253,DB00509,Dextrothyroxine,853,CID100000853,C0040149,NLP_indication,Subacute thyroiditis,PT,C0040149,Thyroiditis subacute
4254,DB00509,Dextrothyroxine,853,CID100000853,C0040156,NLP_indication,Thyrotoxicosis,PT,C0020550,Hyperthyroidism
4255,DB00509,Dextrothyroxine,853,CID100000853,C0155626,NLP_indication,Acute myocardial infarction,PT,C0155626,Acute myocardial infarction
4256,DB00509,Dextrothyroxine,853,CID100000853,C0206682,NLP_indication,Follicular thyroid carcinoma,PT,C0206682,Follicular thyroid cancer
4257,DB00509,Dextrothyroxine,853,CID100000853,C0238298,NLP_indication,Myxoedema coma,PT,C0238298,Myxoedema coma
4258,DB00509,Dextrothyroxine,853,CID100000853,C0271790,text_mention,Subclinical hypothyroidism,PT,C0020676,Hypothyroidism
4259,DB00509,Dextrothyroxine,853,CID100000853,C0332907,text_mention,Congenital absence,PT,C0000768,Congenital anomaly
4260,DB00509,Dextrothyroxine,853,CID100000853,C0333641,text_mention,Atrophic,PT,C0333641,Atrophy
4261,DB00509,Dextrothyroxine,853,CID100000853,C0348024,text_mention,Dysfunction thyroid,PT,C0040128,Thyroid disorder
4262,DB00509,Dextrothyroxine,853,CID100000853,C0677607,NLP_indication,Hashimoto Disease,PT,C0920350,Autoimmune thyroiditis
4263,DB00509,Dextrothyroxine,853,CID100000853,C0700502,NLP_indication,Primary hypothyroidism,PT,C0020676,Hypothyroidism
4264,DB00509,Dextrothyroxine,853,CID100000853,C0700502,NLP_indication,Primary hypothyroidism,PT,C0700502,Primary hypothyroidism
4265,DB00509,Dextrothyroxine,853,CID100000853,C0853627,text_mention,Tri-iodothyronine normal,PT,C0853627,Tri-iodothyronine normal
4266,DB00512,Vancomycin,5651,CID100005651,C0006434,NLP_precondition,Burn injury,PT,C0701836,Thermal burn
4267,DB00512,Vancomycin,5651,CID100005651,C0009450,NLP_indication,Communicable Diseases,PT,C0009450,Infection
4268,DB00512,Vancomycin,5651,CID100005651,C0011991,NLP_indication,Diarrhea,PT,C0011991,Diarrhoea
4269,DB00512,Vancomycin,5651,CID100005651,C0014118,NLP_indication,Endocarditis,PT,C0014118,Endocarditis
4270,DB00512,Vancomycin,5651,CID100005651,C0014121,NLP_indication,Bacterial Endocarditis,PT,C0014118,Endocarditis
4271,DB00512,Vancomycin,5651,CID100005651,C0014121,NLP_indication,Bacterial Endocarditis,PT,C0014121,Endocarditis bacterial
4272,DB00512,Vancomycin,5651,CID100005651,C0014356,NLP_indication,Enterocolitis,PT,C0014356,Enterocolitis
4273,DB00512,Vancomycin,5651,CID100005651,C0018824,text_mention,Heart valve disease,PT,C0018824,Cardiac valve disease
4274,DB00512,Vancomycin,5651,CID100005651,C0029443,text_mention,Osteomyelitis,PT,C0029443,Osteomyelitis
4275,DB00512,Vancomycin,5651,CID100005651,C0032285,text_mention,Pneumonia,PT,C0032285,Pneumonia
4276,DB00512,Vancomycin,5651,CID100005651,C0036690,text_mention,Septicemia,PT,C0243026,Sepsis
4277,DB00512,Vancomycin,5651,CID100005651,C0038157,NLP_indication,Intestinal infection due to staphylococcus,PT,C0343353,Gastroenteritis staphylococcal
4278,DB00512,Vancomycin,5651,CID100005651,C0038160,NLP_indication,Staphylococcal Infections,PT,C0038160,Staphylococcal infection
4279,DB00512,Vancomycin,5651,CID100005651,C0149725,text_mention,Lower respiratory tract infection,PT,C0149725,Lower respiratory tract infection
4280,DB00512,Vancomycin,5651,CID100005651,C0149778,text_mention,Soft Tissue Infections,PT,C0149778,Soft tissue infection
4281,DB00512,Vancomycin,5651,CID100005651,C0340359,NLP_indication,Prosthetic valve endocarditis,PT,C0014118,Endocarditis
4282,DB00512,Vancomycin,5651,CID100005651,C0520767,NLP_indication,Endocarditis staphylococcal,PT,C0520767,Endocarditis staphylococcal
4283,DB00512,Vancomycin,5651,CID100005651,C1257843,NLP_indication,pseudomembranous colitis,PT,C1257843,Pseudomembranous colitis
4284,DB00513,Aminocaproic Acid,564,CID100000564,C0000832,text_mention,Abruptio Placentae,PT,C0000832,Premature separation of placenta
4285,DB00513,Aminocaproic Acid,564,CID100000564,C0002874,text_mention,Aplastic Anemia,PT,C0002874,Aplastic anaemia
4286,DB00513,Aminocaproic Acid,564,CID100000564,C0003130,text_mention,Anoxia,PT,C0003130,Anoxia
4287,DB00513,Aminocaproic Acid,564,CID100000564,C0018939,text_mention,Hematological Disease,PT,C0018939,Blood disorder
4288,DB00513,Aminocaproic Acid,564,CID100000564,C0018965,text_mention,Hematuria,PT,C0018965,Haematuria
4289,DB00513,Aminocaproic Acid,564,CID100000564,C0019080,text_mention,Hemorrhage,PT,C0019080,Haemorrhage
4290,DB00513,Aminocaproic Acid,564,CID100000564,C0019080,text_mention,Hemorrhage,PT,C0518015,Haemoglobin
4291,DB00513,Aminocaproic Acid,564,CID100000564,C0023890,text_mention,Liver Cirrhosis,PT,C0023890,Hepatic cirrhosis
4292,DB00513,Aminocaproic Acid,564,CID100000564,C0036974,text_mention,Shock,PT,C0036974,Shock
4293,DB00513,Aminocaproic Acid,564,CID100000564,C0040034,text_mention,Thrombocytopenia,PT,C0040034,Thrombocytopenia
4294,DB00513,Aminocaproic Acid,564,CID100000564,C0043251,text_mention,Wounds and Injuries,PT,C3263723,Injury
4295,DB00513,Aminocaproic Acid,564,CID100000564,C0080276,text_mention,Urogenital disorder,PT,C0080276,Urogenital disorder
4296,DB00513,Aminocaproic Acid,564,CID100000564,C0600139,text_mention,Prostate carcinoma,PT,C0376358,Prostate cancer
4297,DB00513,Aminocaproic Acid,564,CID100000564,C0684275,NLP_precondition,Haemophilia,PT,C0684275,Haemophilia
4298,DB00514,Dextromethorphan,3008,CID100003008,C0010200,text_mention,Coughing,PT,C0010200,Cough
4299,DB00515,Cisplatin,312,CID100000312,C0003811,text_mention,Cardiac Arrhythmia,PT,C0003811,Arrhythmia
4300,DB00515,Cisplatin,312,CID100000312,C0003962,text_mention,Ascites,PT,C0003962,Ascites
4301,DB00515,Cisplatin,312,CID100000312,C0019080,text_mention,Hemorrhage,PT,C0019080,Haemorrhage
4302,DB00515,Cisplatin,312,CID100000312,C0019080,text_mention,Hemorrhage,PT,C0518015,Haemoglobin
4303,DB00515,Cisplatin,312,CID100000312,C0020621,NLP_indication,Hypokalemia,PT,C0020621,Hypokalaemia
4304,DB00515,Cisplatin,312,CID100000312,C0022658,text_mention,Kidney Diseases,PT,C0022658,Nephropathy
4305,DB00515,Cisplatin,312,CID100000312,C0023890,text_mention,Liver Cirrhosis,PT,C0023890,Hepatic cirrhosis
4306,DB00515,Cisplatin,312,CID100000312,C0030443,text_mention,Familial Periodic Paralysis,PT,C0030443,Familial periodic paralysis
4307,DB00515,Cisplatin,312,CID100000312,C0030443,text_mention,Familial Periodic Paralysis,PT,C0522224,Paralysis
4308,DB00515,Cisplatin,312,CID100000312,C0038358,text_mention,Gastric ulcer,PT,C0038358,Gastric ulcer
4309,DB00515,Cisplatin,312,CID100000312,C0085580,text_mention,Essential Hypertension,PT,C0085580,Essential hypertension
4310,DB00515,Cisplatin,312,CID100000312,C0220983,text_mention,Metabolic alkalosis,PT,C0220983,Metabolic alkalosis
4311,DB00515,Cisplatin,312,CID100000312,C0728899,text_mention,Intoxication,PT,C0032343,Poisoning
4312,DB00515,Cisplatin,2767,CID100002767,C0005684,text_mention,Malignant neoplasm of urinary bladder,PT,C0005684,Bladder cancer
4313,DB00515,Cisplatin,2767,CID100002767,C0006142,text_mention,Malignant neoplasm of breast,PT,C0006142,Breast cancer
