"id","struct_id","concept_id","relationship_name","concept_name","umls_cui","snomed_full_name","cui_semantic_type","snomed_conceptid","id-2","identifier","id_type","struct_id-2","parent_match"
136487,249,21001283,"indication","Allergic conjunctivitis","C0009766","Allergic conjunctivitis","T047",473460002,1340703,"DB00637","DRUGBANK_ID",249,NULL
136422,3150,21003359,"indication","Toxic effect of arsenic AND/OR its compounds","C0311375","Toxic effect of arsenic AND/OR its compounds","T037",81844008,1341935,"DB06782","DRUGBANK_ID",3150,NULL
136423,3150,21003357,"indication","Accidental poisoning by lead and its compounds and fumes","C0261486","Accidental poisoning by lead and its compounds and fumes","T037",216777009,1341935,"DB06782","DRUGBANK_ID",3150,NULL
136430,2843,21004863,"indication","Prevention of Neonatal Hemorrhagic Disease",NULL,NULL,NULL,NULL,1341075,"DB01022","DRUGBANK_ID",2843,NULL
136432,4112,21001550,"indication","Atrial fibrillation","C0004238","Atrial fibrillation","T047",49436004,1341655,"DB04855","DRUGBANK_ID",4112,NULL
136435,4113,21001448,"indication","Myocardial Reinfarction Prevention",NULL,NULL,NULL,NULL,1341779,"DB06209","DRUGBANK_ID",4113,NULL
136443,1452,21002982,"indication","Cholangiogram","C0008307","Cholangiogram","T060",28367004,1342096,"DB08948","DRUGBANK_ID",1452,NULL
136444,1481,21001432,"indication","Hypertensive disorder","C0020538","Hypertensive disorder","T047",38341003,1341081,"DB01029","DRUGBANK_ID",1481,NULL
136450,1482,21000426,"indication","Metastasis from malignant tumor of colon","C1282500","Metastasis from malignant tumor of colon","T191",314998002,1340825,"DB00762","DRUGBANK_ID",1482,NULL
136454,1407,21003076,"indication","Influenza-like symptoms","C0392171","Influenza-like symptoms","T184",315642008,1341101,"DB01050","DRUGBANK_ID",1407,NULL
136456,1572,21003455,"indication","Postcoital contraception","C0419527","Postcoital contraception","T061",268463003,1343908,"DB09389","DRUGBANK_ID",1572,NULL
136456,1572,21003455,"indication","Postcoital contraception","C0419527","Postcoital contraception","T061",268463003,1340440,"DB00367","DRUGBANK_ID",1572,NULL
136458,4166,21003455,"indication","Postcoital contraception","C0419527","Postcoital contraception","T061",268463003,1342025,"DB08867","DRUGBANK_ID",4166,NULL
136475,197,21001822,"indication","Fungal infection of lung","C0151874","Fungal infection of lung","T047",63741006,1340746,"DB00681","DRUGBANK_ID",197,NULL
136476,197,21001043,"indication","Fungal meningitis","C0085438","Fungal meningitis","T047",24321005,1340746,"DB00681","DRUGBANK_ID",197,NULL
136477,197,21000267,"indication","Acute gonococcal cervicitis","C0153195","Acute gonococcal cervicitis","T047",20943002,1340746,"DB00681","DRUGBANK_ID",197,NULL
136479,197,21000285,"indication","Gonorrhea of rectum","C0275665","Gonorrhea of rectum","T047",42746002,1340746,"DB00681","DRUGBANK_ID",197,NULL
136480,257,21001629,"indication","Cerebrovascular accident","C0038454","Cerebrovascular accident","T047",230690007,1341124,"DB01076","DRUGBANK_ID",257,NULL
136482,242,21013493,"indication","Depression Treatment Adjunct",NULL,NULL,NULL,NULL,1341284,"DB01238","DRUGBANK_ID",242,NULL
136484,255,21001447,"indication","Myocardial infarction","C0027051","Myocardial infarction","T047",22298006,1340408,"DB00335","DRUGBANK_ID",255,NULL
136492,1040,21011074,"indication","Percutaneous coronary intervention","C1532338","Percutaneous coronary intervention","T061",415070008,1340163,"DB00063","DRUGBANK_ID",1040,NULL
136493,1054,21001550,"indication","Atrial fibrillation","C0004238","Atrial fibrillation","T047",49436004,1340264,"DB00187","DRUGBANK_ID",1054,NULL
136495,1046,21004761,"indication","Post-Op Gynecologic Infection due to Bacteroides",NULL,NULL,NULL,NULL,1340377,"DB00303","DRUGBANK_ID",1046,NULL
136498,1129,21001992,"indication","Peptic reflux disease","C0014869","Peptic reflux disease","T047",57643001,1340981,"DB00927","DRUGBANK_ID",1129,NULL
136516,4240,21003119,"indication","Skin irritation","C0152030","Skin irritation","T184",367466007,1342384,"DB09321","DRUGBANK_ID",4240,NULL
136522,1709,21002130,"indication","Streptococcal Peritonitis",NULL,NULL,NULL,NULL,1340823,"DB00760","DRUGBANK_ID",1709,NULL
136526,1612,21000707,"indication","Hyperlipidemia","C0020473","Hyperlipidemia","T047",55822004,1340303,"DB00227","DRUGBANK_ID",1612,NULL
136529,1611,21000168,"indication","Herpes zoster keratoconjunctivitis","C0153027","Herpes zoster keratoconjunctivitis","T047",42448002,1343965,"DB00873","DRUGBANK_ID",1611,True
136529,1611,21000168,"indication","Herpes zoster keratoconjunctivitis","C0153027","Herpes zoster keratoconjunctivitis","T047",42448002,1340928,"DB14596","DRUGBANK_ID",1611,NULL
136530,1594,21002327,"indication","Escherichia coli urinary tract infection","C0577708","Escherichia coli urinary tract infection","T047",301011002,1341031,"DB00978","DRUGBANK_ID",1594,NULL
136531,1768,21001430,"indication","Rheumatic heart disease","C0035439","Rheumatic heart disease","T047",23685000,1341013,"DB00959","DRUGBANK_ID",1768,NULL
136540,2684,21000104,"indication","Bacterial infection due to Klebsiella pneumoniae","C0343402","Bacterial infection due to Klebsiella pneumoniae","T047",186435004,1340749,"DB00684","DRUGBANK_ID",2684,NULL
136541,2684,21001798,"indication","Pneumonia due to Pseudomonas","C0155860","Pneumonia due to Pseudomonas","T047",41381004,1340749,"DB00684","DRUGBANK_ID",2684,NULL
136542,2699,21002811,"indication","Osteoarthritis","C0029408","Osteoarthritis","T047",396275006,1340570,"DB00500","DRUGBANK_ID",2699,NULL
136555,2738,21000721,"indication","Wilson's disease","C0019202","Wilson's disease","T047",88518009,1341969,"DB06824","DRUGBANK_ID",2738,NULL
136561,2726,21002677,"indication","Granuloma annulare","C0085074","Granuloma annulare","T047",65508009,1343743,"DB00620","DRUGBANK_ID",2726,True
136562,2726,21001191,"indication","Uveitis","C0042164","Uveitis","T047",128473001,1343743,"DB00620","DRUGBANK_ID",2726,True
136573,1261,21002342,"indication","Providencia Complicated UTI",NULL,NULL,NULL,NULL,1341541,"DB02703","DRUGBANK_ID",1261,NULL
136578,1261,21001352,"indication","Superficial Ocular Infection",NULL,NULL,NULL,NULL,1341541,"DB02703","DRUGBANK_ID",1261,NULL
136580,1210,21000620,"indication","LHRH Deficiency",NULL,NULL,NULL,NULL,1341233,"DB01185","DRUGBANK_ID",1210,NULL
136581,1210,21000650,"indication","Primary Hypogonadism due to Orchitis",NULL,NULL,NULL,NULL,1341233,"DB01185","DRUGBANK_ID",1210,NULL
136584,4201,21000732,"indication","Hypocalcemia","C0020598","Hypocalcemia","T046",5291005,1341212,"DB01164","DRUGBANK_ID",4201,NULL
136594,4246,21001191,"indication","Uveitis","C0042164","Uveitis","T047",128473001,1343674,"DB00781","DRUGBANK_ID",4246,NULL
136598,4425,21000132,"indication","Infection due to Escherichia coli","C0014836","Infection due to Escherichia coli","T047",71057007,1340862,"DB00803","DRUGBANK_ID",4425,NULL
136600,4350,21003205,"indication","Cough","C0010200","Cough","T184",49727002,1341922,"DB06767","DRUGBANK_ID",4350,NULL
136602,4456,21000873,"indication","Idiopathic thrombocytopenic purpura","C0043117","Idiopathic thrombocytopenic purpura","T047",32273002,1343860,"DB00741","DRUGBANK_ID",4456,True
136602,4456,21000873,"indication","Idiopathic thrombocytopenic purpura","C0043117","Idiopathic thrombocytopenic purpura","T047",32273002,1343634,"DB14545","DRUGBANK_ID",4456,NULL
136604,4456,21002805,"indication","Rheumatoid arthritis","C0003873","Rheumatoid arthritis","T047",69896004,1343860,"DB00741","DRUGBANK_ID",4456,True
136604,4456,21002805,"indication","Rheumatoid arthritis","C0003873","Rheumatoid arthritis","T047",69896004,1343634,"DB14545","DRUGBANK_ID",4456,NULL
136614,1790,21001884,"indication","Bacteroides Empyema",NULL,NULL,NULL,NULL,1340970,"DB00916","DRUGBANK_ID",1790,NULL
136615,1790,21000141,"indication","Infection due to anaerobic bacteria","C0854328","Infection due to anaerobic bacteria","T047",423451008,1340970,"DB00916","DRUGBANK_ID",1790,NULL
136619,1832,21000474,"indication","Primary cutaneous T-cell lymphoma","C0079773","Primary cutaneous T-cell lymphoma","T191",400122007,1343864,"DB00764","DRUGBANK_ID",1832,True
136619,1832,21000474,"indication","Primary cutaneous T-cell lymphoma","C0079773","Primary cutaneous T-cell lymphoma","T191",400122007,1343620,"DB14512","DRUGBANK_ID",1832,NULL
137830,565,21000100,"indication","Haemophilus Septicemia",NULL,NULL,NULL,NULL,1341160,"DB01112","DRUGBANK_ID",565,NULL
136629,1906,21002731,"indication","Acne vulgaris","C0001144","Acne vulgaris","T047",88616000,1341540,"DB02701","DRUGBANK_ID",1906,NULL
136637,2838,21002899,"indication","Postmenopausal osteoporosis","C0029458","Postmenopausal osteoporosis","T047",102447009,1340234,"DB00153","DRUGBANK_ID",2838,NULL
136638,2838,21000679,"indication","Vitamin D deficiency","C0042870","Vitamin D deficiency","T047",34713006,1340234,"DB00153","DRUGBANK_ID",2838,NULL
136647,3135,21002677,"indication","Granuloma annulare","C0085074","Granuloma annulare","T047",65508009,1341305,"DB01260","DRUGBANK_ID",3135,NULL
136651,3064,21000166,"indication","Postherpetic neuralgia","C0032768","Postherpetic neuralgia","T047",2177002,1341929,"DB06774","DRUGBANK_ID",3064,NULL
136662,1277,21000209,"indication","Prevention of CMV Disease After Organ Transplant",NULL,NULL,NULL,NULL,1341057,"DB01004","DRUGBANK_ID",1277,NULL
136663,1280,21001740,"indication","Acute bacterial sinusitis","C0275556","Acute bacterial sinusitis","T047",75498004,1341095,"DB01044","DRUGBANK_ID",1280,NULL
136676,1402,21003349,"indication","Muscarine Toxicity",NULL,NULL,NULL,NULL,1340494,"DB00424","DRUGBANK_ID",1402,NULL
136681,4459,21000082,"indication","Streptococcus pyogenes infection","C0554628","Streptococcus pyogenes infection","T047",302809008,1343885,"DB01053","DRUGBANK_ID",4459,True
136681,4459,21000082,"indication","Streptococcus pyogenes infection","C0554628","Streptococcus pyogenes infection","T047",302809008,1342383,"DB09320","DRUGBANK_ID",4459,NULL
136687,4302,21002035,"indication","Peptic ulcer","C0030920","Peptic ulcer","T047",13200003,1341039,"DB00986","DRUGBANK_ID",4302,NULL
136689,4283,21003079,"indication","Pain","C0030193","Pain","T184",22253000,1341776,"DB06204","DRUGBANK_ID",4283,NULL
136691,4647,21001359,"indication","Post-Op Ocular Inflammation",NULL,NULL,NULL,NULL,1343730,"DB00324","DRUGBANK_ID",4647,True
136698,1981,21002137,"indication","Acute bacterial peritonitis","C0275550","Acute bacterial peritonitis","T047",31860008,1341213,"DB01165","DRUGBANK_ID",1981,NULL
136699,1981,21002344,"indication","Citrobacter Urinary Tract Infection",NULL,NULL,NULL,NULL,1341213,"DB01165","DRUGBANK_ID",1981,NULL
136702,1981,21002343,"indication","Citrobacter Complicated UTI",NULL,NULL,NULL,NULL,1341213,"DB01165","DRUGBANK_ID",1981,NULL
136703,1981,21000054,"indication","Anthrax","C0003175","Anthrax","T047",409498004,1341213,"DB01165","DRUGBANK_ID",1981,NULL
136704,1967,21001813,"indication","Enterobacter Pneumonia",NULL,NULL,NULL,NULL,1341109,"DB01059","DRUGBANK_ID",1967,NULL
136705,1967,21001850,"indication","Haemophilus Parainfluenzae Chronic Bronchitis",NULL,NULL,NULL,NULL,1341109,"DB01059","DRUGBANK_ID",1967,NULL
136707,1967,21001796,"indication","Pneumococcal pneumonia","C0155862","Pneumococcal pneumonia","T047",233607000,1341109,"DB01059","DRUGBANK_ID",1967,NULL
136708,1967,21001841,"indication","Haemophilus Parainfluenzae Bronchitis",NULL,NULL,NULL,NULL,1341109,"DB01059","DRUGBANK_ID",1967,NULL
136709,1981,21002338,"indication","Urinary tract infection caused by Klebsiella","C4076057","Urinary tract infection caused by Klebsiella","T047",369001000119100,1341213,"DB01165","DRUGBANK_ID",1981,NULL
136711,1967,21002610,"indication","Complicated Skin and Skin Structure Pseudomonas Aeruginosa Infection",NULL,NULL,NULL,NULL,1341109,"DB01059","DRUGBANK_ID",1967,NULL
136717,1922,21001459,"indication","Prinzmetal angina","C0002963","Prinzmetal angina","T047",87343002,1341163,"DB01115","DRUGBANK_ID",1922,NULL
136722,3017,21003119,"indication","Skin irritation","C0152030","Skin irritation","T184",367466007,1343932,"DB13282","DRUGBANK_ID",3017,NULL
136722,3017,21003119,"indication","Skin irritation","C0152030","Skin irritation","T184",367466007,1342498,"DB11105","DRUGBANK_ID",3017,NULL
136729,3909,21002804,"indication","Infectious disorder of joint","C0157749","Infectious disorder of joint","T047",363162000,1343779,"DB01190","DRUGBANK_ID",3909,True
136739,4119,21013985,"indication","Peripheral T-cell lymphoma","C0079774","Peripheral T-cell lymphoma","T191",109977009,1341767,"DB06176","DRUGBANK_ID",4119,NULL
136740,1388,21003322,"indication","Corneal abrasion","C0010032","Corneal abrasion","T037",85848002,1340804,"DB00741","DRUGBANK_ID",1388,NULL
136741,1388,21002084,"indication","Crohn's disease","C0010346","Crohn's disease","T047",34000006,1340804,"DB00741","DRUGBANK_ID",1388,NULL
136749,1510,21001674,"indication","Disorder of blood vessel","C0042373","Disorder of blood vessel","T047",27550009,1342089,"DB08941","DRUGBANK_ID",1510,NULL
136751,1407,21003084,"indication","Severe pain","C0278140","Severe pain","T184",76948002,1341101,"DB01050","DRUGBANK_ID",1407,NULL
136758,1569,21002613,"indication","Complicated Skin and Skin Structure Proteus Infection",NULL,NULL,NULL,NULL,1341185,"DB01137","DRUGBANK_ID",1569,NULL
136760,4548,21002627,"indication","Seborrheic dermatitis","C0036508","Seborrheic dermatitis","T047",50563003,1340729,"DB00663","DRUGBANK_ID",4548,NULL
136761,4548,21002686,"indication","Plaque psoriasis","C0406317","Plaque psoriasis","T047",200965009,1340729,"DB00663","DRUGBANK_ID",4548,NULL
136770,52,21001016,"indication","Tension-type headache","C0033893","Tension-type headache","T047",398057008,1340390,"DB00316","DRUGBANK_ID",52,NULL
136773,105,21001919,"indication","Bronchospasm","C0006266","Bronchospasm","T047",4386001,1341054,"DB01001","DRUGBANK_ID",105,NULL
136774,102,21001834,"indication","Acute bacterial bronchitis","C0339933","Acute bacterial bronchitis","T047",233598009,1343851,"DB00685","DRUGBANK_ID",102,True
136774,102,21001834,"indication","Acute bacterial bronchitis","C0339933","Acute bacterial bronchitis","T047",233598009,1342395,"DB09335","DRUGBANK_ID",102,NULL
136784,2132,21001770,"indication","Allergic rhinitis","C2607914","Allergic rhinitis","T047",61582004,1341503,"DB01620","DRUGBANK_ID",2132,NULL
136785,2132,21002744,"indication","Dermatographic urticaria","C0343065","Dermatographic urticaria","T047",7632005,1341503,"DB01620","DRUGBANK_ID",2132,NULL
136790,2123,21001022,"indication","Depressive disorder","C0011581","Depressive disorder","T048",35489007,1340842,"DB00780","DRUGBANK_ID",2123,NULL
136791,2132,21001361,"indication","Red eye","C0235267","Red eye","T184",75705005,1341503,"DB01620","DRUGBANK_ID",2132,NULL
136794,2083,21001750,"indication","Pharyngitis","C0031350","Pharyngitis","T047",405737000,1340487,"DB00417","DRUGBANK_ID",2083,NULL
136795,2082,21000013,"indication","Infection due to Clostridium botulinum","C0006057","Infection due to Clostridium botulinum","T037",398565003,1341103,"DB01053","DRUGBANK_ID",2082,NULL
136796,3487,21002694,"indication","Itching of skin","C0033774","Itching of skin","T184",418363000,1342401,"DB09345","DRUGBANK_ID",3487,NULL
136806,4213,21002168,"indication","Pruritus ani","C0033775","Pruritus ani","T184",90446007,1343861,"DB00741","DRUGBANK_ID",4213,True
136806,4213,21002168,"indication","Pruritus ani","C0033775","Pruritus ani","T184",90446007,1343628,"DB14539","DRUGBANK_ID",4213,NULL
136810,4213,21000873,"indication","Idiopathic thrombocytopenic purpura","C0043117","Idiopathic thrombocytopenic purpura","T047",32273002,1343861,"DB00741","DRUGBANK_ID",4213,True
136810,4213,21000873,"indication","Idiopathic thrombocytopenic purpura","C0043117","Idiopathic thrombocytopenic purpura","T047",32273002,1343628,"DB14539","DRUGBANK_ID",4213,NULL
136813,1550,21000758,"indication","Hypokalemia Prevention",NULL,NULL,NULL,NULL,1340210,"DB00128","DRUGBANK_ID",1550,NULL
136825,1710,21002088,"indication","Chronic ulcerative proctitis","C2937222","Chronic ulcerative proctitis","T047",52231000,1340319,"DB00244","DRUGBANK_ID",1710,NULL
136830,1689,21002013,"indication","Gastric ulcer","C0038358","Gastric ulcer","T047",397825006,1341649,"DB04843","DRUGBANK_ID",1689,NULL
136832,1647,21000478,"indication","Non-Hodgkin's lymphoma","C0024305","Non-Hodgkin's lymphoma","T191",118601006,1340943,"DB00888","DRUGBANK_ID",1647,NULL
136846,192,21004232,"indication","Genitourinary Tract Infection due to Proteus",NULL,NULL,NULL,NULL,1341110,"DB01060","DRUGBANK_ID",192,NULL
136849,198,21001819,"indication","Bacterial pneumonia","C0004626","Bacterial pneumonia","T047",53084003,1340485,"DB00415","DRUGBANK_ID",198,NULL
136857,281,21001259,"indication","Bacterial keratitis","C0854211","Bacterial keratitis","T047",314557000,1340692,"DB00626","DRUGBANK_ID",281,NULL
136862,2134,21001101,"indication","Simple partial seizure","C0234974","Simple partial seizure","T047",117891000119100,1341222,"DB01174","DRUGBANK_ID",2134,NULL
136863,2146,21003069,"indication","Fever","C0015967","Fever","T033",386661006,1340460,"DB00388","DRUGBANK_ID",2146,NULL
136864,2140,21003569,"indication","Hypotension Secondary to Spinal Anesthesia",NULL,NULL,NULL,NULL,1340268,"DB00191","DRUGBANK_ID",2140,NULL
136901,4425,21000137,"indication","Pseudomonas Aeruginosa Infections",NULL,NULL,NULL,NULL,1340862,"DB00803","DRUGBANK_ID",4425,NULL
136903,4446,21011867,"indication","CD20 Positive Non-Hodgkin's Lymphoma",NULL,NULL,NULL,NULL,1341727,"DB05382","DRUGBANK_ID",4446,NULL
